word,videos
smoke,mediapipe_landmarks/part_5_7960848576845323-SMOKE.npz
hurt,mediapipe_landmarks/part_9_hurt_video_6.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_75.npz
address,mediapipe_landmarks/part_5_7521454456372703-ADDRESS.npz
go,mediapipe_landmarks/part_8_go_video_7.npz
fs,mediapipe_landmarks/part_6_Y_y_aug_36.npz
breathe,mediapipe_landmarks/part_7_breathe_6.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_81.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_23.npz
help,mediapipe_landmarks/part_8_help_video_23.npz
smoke,mediapipe_landmarks/part_10_smoke_video_11.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_11.npz
over,mediapipe_landmarks/part_4_6066139458985846-OVER.npz
front,mediapipe_landmarks/part_8_front_8.npz
smoke,mediapipe_landmarks/part_6_9575763838929325-SMOKE.npz
where,mediapipe_landmarks/part_1_12174913678763644-WHERE.npz
hardofhearing,mediapipe_landmarks/part_5_7546589598740778-HARD OF_HEARING.npz
fire,mediapipe_landmarks/part_3_4761158288512477-FIRE.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_93.npz
stop,mediapipe_landmarks/part_11_stop_video_29.npz
bleed,mediapipe_landmarks/part_4_5856662858202657-BLEED.npz
need,mediapipe_landmarks/part_9_need_video_9.npz
hurt,mediapipe_landmarks/part_9_hurt_video_8.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_24.npz
fingerspelling,mediapipe_landmarks/part_2_19710955640251648-FINGERSPELLING.npz
escape,mediapipe_landmarks/part_8_escape_1.npz
fire,mediapipe_landmarks/part_8_fire_video_2.npz
up,mediapipe_landmarks/part_2_3423078826780954-UP.npz
calltty,mediapipe_landmarks/part_5_8832764819774008-CALL TTY.npz
behind,mediapipe_landmarks/part_4_693069087553396-BEHIND.npz
understand,mediapipe_landmarks/part_6_9717361996927067-UNDERSTAND.npz
back,mediapipe_landmarks/part_6_back_8.npz
need,mediapipe_landmarks/part_4_5754719885013022-NEED.npz
ok,mediapipe_landmarks/part_6_9053628627532107-OK.npz
sign,mediapipe_landmarks/part_10_sign_video_0.npz
go,mediapipe_landmarks/part_8_go_video_40.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_23.npz
water,mediapipe_landmarks/part_3_41194332281860335-WATER.npz
water,mediapipe_landmarks/part_6_H2O_video_1.npz
fs,mediapipe_landmarks/part_6_W_video_1.npz
address,mediapipe_landmarks/part_6_address_video_0.npz
why,mediapipe_landmarks/part_1_17485211510665932-WHY.npz
outside,mediapipe_landmarks/part_9_outside_11.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_60.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_8.npz
name,mediapipe_landmarks/part_9_name_video_3.npz
write,mediapipe_landmarks/part_3_4390289106690757-WRITE.npz
wait,mediapipe_landmarks/part_5_7613568684951131-WAIT.npz
hurt,mediapipe_landmarks/part_3_4024860767622749-HURT.npz
smoke,mediapipe_landmarks/part_5_8472289490080933-SMOKE.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_60.npz
stop,mediapipe_landmarks/part_2_31921160795841863-STOP.npz
accident,mediapipe_landmarks/part_1_09218836326656632-ACCIDENT.npz
back,mediapipe_landmarks/part_4_6962599280659476-BACK.npz
tty,mediapipe_landmarks/part_6_9247848954354829-TTY.npz
go,mediapipe_landmarks/part_8_go_video_0.npz
why,mediapipe_landmarks/part_3_38099175964004983-WHY.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_3.npz
hurt,mediapipe_landmarks/part_3_3640743046469448-HURT.npz
go,mediapipe_landmarks/part_8_go_10.npz
between,mediapipe_landmarks/part_3_4091943211753257-BETWEEN.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_75.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_108.npz
phone,mediapipe_landmarks/part_10_phone_video_9.npz
above,mediapipe_landmarks/part_6_above_4.npz
water,mediapipe_landmarks/part_5_8633906244621417-WATER.npz
who,mediapipe_landmarks/part_11_who_video_6.npz
fs,mediapipe_landmarks/part_6_C_video_0_c_aug_37.npz
interpreter,mediapipe_landmarks/part_4_5828146321580936-INTERPRETER.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_5.npz
blood,mediapipe_landmarks/part_4_6086858295901769-BLOOD.npz
under,mediapipe_landmarks/part_1_1419927515653201-UNDER.npz
rescue,mediapipe_landmarks/part_2_3115693802886901-RESCUE.npz
stop,mediapipe_landmarks/part_6_9586306157625994-STOP.npz
interpreter,mediapipe_landmarks/part_3_5042625197582111-INTERPRETER.npz
read,mediapipe_landmarks/part_3_4124339150496943-READ.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_79.npz
phone,mediapipe_landmarks/part_10_phone_video_6.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_96.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_27.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_39.npz
understand,mediapipe_landmarks/part_5_7903893233633115-UNDERSTAND.npz
understand,mediapipe_landmarks/part_4_6605969835390502-UNDERSTAND.npz
interpreter,mediapipe_landmarks/part_4_6791230255732652-INTERPRETER.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172641_6.npz
nurse,mediapipe_landmarks/part_9_nurse_video_1.npz
over,mediapipe_landmarks/part_5_885998765847994-OVER.npz
why,mediapipe_landmarks/part_3_41986547104124017-WHY.npz
no,mediapipe_landmarks/part_9_no_15.npz
callattention,mediapipe_landmarks/part_4_6454607698509167-CALL ATTENTION.npz
siren,mediapipe_landmarks/part_10_siren_3.npz
careful,mediapipe_landmarks/part_5_7496098783088307-CAREFUL.npz
stop,mediapipe_landmarks/part_11_stop_video_7.npz
read,mediapipe_landmarks/part_5_8679847374335452-READ.npz
above,mediapipe_landmarks/part_1_03778531631727455-ABOVE.npz
tty,mediapipe_landmarks/part_3_5325765389835295-TTY.npz
escape,mediapipe_landmarks/part_8_escape_video_5.npz
careful,mediapipe_landmarks/part_7_careful_6.npz
where,mediapipe_landmarks/part_1_09379414966671162-WHERE.npz
tty,mediapipe_landmarks/part_3_5113730442385012-TTY.npz
nurse,mediapipe_landmarks/part_4_7162851181535648-NURSE.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_29.npz
hardofhearing,mediapipe_landmarks/part_5_8053525212814001-HARD OF_HEARING.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_33.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_16.npz
breathe,mediapipe_landmarks/part_5_8139495169350435-BREATHE.npz
between,mediapipe_landmarks/part_4_6592555651925611-BETWEEN.npz
write,mediapipe_landmarks/part_11_write_video_1.npz
escape,mediapipe_landmarks/part_2_2762487153437032-ESCAPE.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_12.npz
why,mediapipe_landmarks/part_5_7885296477376487-WHY.npz
ok,mediapipe_landmarks/part_6_9179668481329466-OK.npz
up,mediapipe_landmarks/part_6_9510539228184098-UP.npz
anyone,mediapipe_landmarks/part_2_2831801404562706-ANYONE.npz
near,mediapipe_landmarks/part_5_872388253869564-NEAR.npz
read,mediapipe_landmarks/part_10_read_video_3.npz
near,mediapipe_landmarks/part_9_near_video_19.npz
name,mediapipe_landmarks/part_9_name_10.npz
fingerspell,mediapipe_landmarks/part_3_4121507590113387-FINGERSPELL.npz
back,mediapipe_landmarks/part_1_07598746238490839-seedBACK.npz
water,mediapipe_landmarks/part_3_414141284745577-WATER.npz
above,mediapipe_landmarks/part_6_above_video_7.npz
near,mediapipe_landmarks/part_4_6156301161942594-NEAR.npz
ok,mediapipe_landmarks/part_9_ok_6.npz
escape,mediapipe_landmarks/part_4_6685489806499276-ESCAPE.npz
interpreter,mediapipe_landmarks/part_1_014355229488112409-INTERPRETER.npz
fs,mediapipe_landmarks/part_6_J_video_3_j_aug_10.npz
outside,mediapipe_landmarks/part_1_02332021183512567-OUTSIDE.npz
over,mediapipe_landmarks/part_1_005841272586454727-OVER.npz
careful,mediapipe_landmarks/part_1_03172002732443846-CAREFUL.npz
go,mediapipe_landmarks/part_2_19142855644010948-GO.npz
sign,mediapipe_landmarks/part_1_05227033977936646-SIGN.npz
up,mediapipe_landmarks/part_2_2571676670148062-UP.npz
fire,mediapipe_landmarks/part_5_7943963951825788-FIRE.npz
name,mediapipe_landmarks/part_9_name_video_15.npz
yes,mediapipe_landmarks/part_11_yes_13.npz
write,mediapipe_landmarks/part_11_write_video_12.npz
why,mediapipe_landmarks/part_4_6392085873567048-WHY.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_19.npz
now,mediapipe_landmarks/part_5_8807506945426973-NOW.npz
water,mediapipe_landmarks/part_6_H2O_video_2.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_42.npz
understand,mediapipe_landmarks/part_2_27832701315476815-UNDERSTAND.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_41.npz
front,mediapipe_landmarks/part_8_front_video_1.npz
write,mediapipe_landmarks/part_5_7326855771738956-WRITE.npz
stop,mediapipe_landmarks/part_11_stop_video_3.npz
why,mediapipe_landmarks/part_3_5236898172561582-WHY.npz
rescue,mediapipe_landmarks/part_5_7280733097353684-RESCUE.npz
ok,mediapipe_landmarks/part_5_777804314039809-OK.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_10.npz
safe,mediapipe_landmarks/part_5_8504899219684945-SAFE.npz
fs,mediapipe_landmarks/part_6_K.npz
front,mediapipe_landmarks/part_4_5674162679513801-FRONT.npz
fs,mediapipe_landmarks/part_10_q_4_q_aug_7.npz
phone,mediapipe_landmarks/part_4_713197211004809-PHONE.npz
fs,mediapipe_landmarks/part_10_s_6_s_aug_1.npz
go,mediapipe_landmarks/part_5_7819362494402429-GO.npz
blood,mediapipe_landmarks/part_2_18891428051470993-BLOOD.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_7.npz
fs,mediapipe_landmarks/part_6_A • ASL Dictionary_a_aug_5.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_7.npz
accident,mediapipe_landmarks/part_3_39909914365475907-ACCIDENT.npz
interpreter,mediapipe_landmarks/part_4_6413291064413598-INTERPRETER.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_65.npz
fingerspelling,mediapipe_landmarks/part_3_394777253505574-FINGERSPELLING.npz
go,mediapipe_landmarks/part_8_go_video_18.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_54.npz
under,mediapipe_landmarks/part_1_07696367526651016-UNDER.npz
now,mediapipe_landmarks/part_9_now_22.npz
need,mediapipe_landmarks/part_9_need_17.npz
behind,mediapipe_landmarks/part_6_9874273036229548-BEHIND.npz
who,mediapipe_landmarks/part_4_6506737411983545-WHO.npz
fs,mediapipe_landmarks/part_6_X_x_aug_31.npz
go,mediapipe_landmarks/part_8_go_video_32.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_6.npz
up,mediapipe_landmarks/part_11_up_video_10.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_26.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_96.npz
down,mediapipe_landmarks/part_8_down_video_22.npz
nurse,mediapipe_landmarks/part_2_23768874703193688-NURSE.npz
rescue,mediapipe_landmarks/part_5_8749849446412667-RESCUE.npz
phone,mediapipe_landmarks/part_5_8970937562330095-PHONE.npz
back,mediapipe_landmarks/part_6_back_video_14.npz
fs,mediapipe_landmarks/part_8_f_1_f_aug_17.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_25.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_75.npz
hurt,mediapipe_landmarks/part_9_hurt_video_11.npz
escape,mediapipe_landmarks/part_8_escape_video_6.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_90.npz
need,mediapipe_landmarks/part_3_5297728342745216-NEED.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_34.npz
fs,mediapipe_landmarks/part_10_r_video_3.npz
who,mediapipe_landmarks/part_11_who_video_2.npz
yes,mediapipe_landmarks/part_11_yes_18.npz
no,mediapipe_landmarks/part_9_no_video_1.npz
over,mediapipe_landmarks/part_2_18210913597967116-OVER.npz
anyone,mediapipe_landmarks/part_2_19720668760111892-ANYONE.npz
go,mediapipe_landmarks/part_8_go_video_1.npz
rescue,mediapipe_landmarks/part_4_5640430166458472-RESCUE.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_47.npz
alarm,mediapipe_landmarks/part_1_07077736439458815-ALARM.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_6.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_14.npz
calltty,mediapipe_landmarks/part_2_19833344818691567-CALL TTY.npz
under,mediapipe_landmarks/part_3_505164771200701-UNDER.npz
shooting,mediapipe_landmarks/part_2_29547205850859326-SHOOTING.npz
name,mediapipe_landmarks/part_4_7157719195212653-NAME.npz
rescue,mediapipe_landmarks/part_10_rescue_1.npz
who,mediapipe_landmarks/part_11_who_video_7.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_19.npz
yes,mediapipe_landmarks/part_6_9782863224987515-YES.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_87.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_10.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_48.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_7.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_77.npz
fingerspell,mediapipe_landmarks/part_1_00250137222113489-FINGERSPELL.npz
escape,mediapipe_landmarks/part_8_escape_10.npz
bleed,mediapipe_landmarks/part_7_bleed_video_0.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_26.npz
sign,mediapipe_landmarks/part_1_01970799737038642-SIGN.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_46.npz
smoke,mediapipe_landmarks/part_10_smoke_video_10.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_45.npz
write,mediapipe_landmarks/part_11_write_video_10.npz
callattention,mediapipe_landmarks/part_5_8495872436078358-CALL ATTENTION.npz
read,mediapipe_landmarks/part_1_05214904253811725-READ.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_50.npz
address,mediapipe_landmarks/part_6_address_video_11.npz
safe,mediapipe_landmarks/part_10_safe_11.npz
alarm,mediapipe_landmarks/part_6_9015201278110361-ALARM.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_17.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_78.npz
sick,mediapipe_landmarks/part_10_sick_1.npz
anyone,mediapipe_landmarks/part_3_4993288821586179-ANYONE.npz
blood,mediapipe_landmarks/part_2_2474171123250788-BLOOD.npz
go,mediapipe_landmarks/part_8_go_video_46.npz
help,mediapipe_landmarks/part_8_help_video_18.npz
near,mediapipe_landmarks/part_3_5297196737430638-NEAR.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_66.npz
fire,mediapipe_landmarks/part_5_8772224383748677-FIRE.npz
stop,mediapipe_landmarks/part_1_10938335699122836-STOP.npz
understand,mediapipe_landmarks/part_1_1376861841044581-UNDERSTAND.npz
safe,mediapipe_landmarks/part_10_safe_0.npz
help,mediapipe_landmarks/part_8_help_16.npz
pain,mediapipe_landmarks/part_3_41903857571087433-PAIN.npz
yes,mediapipe_landmarks/part_3_5327840336837257-YES.npz
nurse,mediapipe_landmarks/part_3_385566161431139-NURSE.npz
danger,mediapipe_landmarks/part_3_40445960595162034-DANGER.npz
water,mediapipe_landmarks/part_6_H2O_video_8.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_62.npz
wait,mediapipe_landmarks/part_11_wait_video_2.npz
down,mediapipe_landmarks/part_3_3937353447121881-DOWN.npz
go,mediapipe_landmarks/part_8_go_video_20.npz
behind,mediapipe_landmarks/part_4_6383448960849363-BEHIND.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_76.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_72.npz
sign,mediapipe_landmarks/part_10_sign_video_1.npz
inside,mediapipe_landmarks/part_3_3867933318418779-INSIDE.npz
when,mediapipe_landmarks/part_4_6225121332593893-WHEN.npz
outside,mediapipe_landmarks/part_1_05343829958910762-OUTSIDE.npz
between,mediapipe_landmarks/part_2_2625423941921148-BETWEEN.npz
inside,mediapipe_landmarks/part_2_21715285598830092-INSIDE.npz
behind,mediapipe_landmarks/part_7_behind_15.npz
safe,mediapipe_landmarks/part_10_safe_video_1.npz
hurt,mediapipe_landmarks/part_9_hurt_video_4.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_3.npz
fs,mediapipe_landmarks/part_6_D_video_1_d_aug_32.npz
back,mediapipe_landmarks/part_6_back_video_17.npz
fs,mediapipe_landmarks/part_9_m_2_m_aug_17.npz
wait,mediapipe_landmarks/part_6_9595840152815802-seedWAIT.npz
down,mediapipe_landmarks/part_2_26195343019974393-DOWN.npz
near,mediapipe_landmarks/part_6_9166220101554237-NEAR.npz
callattention,mediapipe_landmarks/part_5_8562857816473985-CALL ATTENTION.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_45.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_68.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_99.npz
front,mediapipe_landmarks/part_1_11930267981998632-FRONT.npz
up,mediapipe_landmarks/part_6_966157574877937-UP.npz
blood,mediapipe_landmarks/part_1_025713906446628743-BLOOD.npz
down,mediapipe_landmarks/part_8_down_video_26.npz
behind,mediapipe_landmarks/part_3_5117496125014935-BEHIND.npz
shooting,mediapipe_landmarks/part_1_17384757904244874-SHOOTING.npz
near,mediapipe_landmarks/part_9_near_video_0.npz
water,mediapipe_landmarks/part_4_6216809763132565-WATER.npz
fs,mediapipe_landmarks/part_8_f_2_f_aug_6.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_26.npz
rescue,mediapipe_landmarks/part_10_rescue_6.npz
fs,mediapipe_landmarks/part_6_b_4_b_aug_0.npz
interpreter,mediapipe_landmarks/part_4_683566604486493-INTERPRETER.npz
ok,mediapipe_landmarks/part_5_8444466395156511-OK.npz
safe,mediapipe_landmarks/part_5_7294186462212697-seedSAFE.npz
hurt,mediapipe_landmarks/part_4_6798727816721306-HURT.npz
tty,mediapipe_landmarks/part_4_5704305250282737-TTY.npz
hurt,mediapipe_landmarks/part_9_hurt_video_12.npz
write,mediapipe_landmarks/part_11_write_3.npz
stop,mediapipe_landmarks/part_11_stop_video_16.npz
no,mediapipe_landmarks/part_2_3247833356457248-NO.npz
careful,mediapipe_landmarks/part_3_48334618779078675-CAREFUL.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_131.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_20.npz
nurse,mediapipe_landmarks/part_9_nurse_video_9.npz
outside,mediapipe_landmarks/part_9_outside_13.npz
go,mediapipe_landmarks/part_8_go_video_31.npz
help,mediapipe_landmarks/part_8_help_video_24.npz
left,mediapipe_landmarks/part_9_left_12.npz
know,mediapipe_landmarks/part_5_8305026742098571-KNOW.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_30.npz
above,mediapipe_landmarks/part_6_above_video_10.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_77.npz
wait,mediapipe_landmarks/part_11_wait_video_6.npz
pain,mediapipe_landmarks/part_1_09233581892673359-PAIN.npz
sign,mediapipe_landmarks/part_5_8877340171713295-SIGN.npz
left,mediapipe_landmarks/part_5_8158029449077404-LEFT.npz
fs,mediapipe_landmarks/part_7_c_3_c_aug_11.npz
fs,mediapipe_landmarks/part_9_j_7_j_aug_29.npz
hurt,mediapipe_landmarks/part_6_9086920406108443-HURT.npz
calltty,mediapipe_landmarks/part_4_5771544176331973-CALL TTY.npz
alarm,mediapipe_landmarks/part_2_32967735523691566-ALARM.npz
where,mediapipe_landmarks/part_3_5194308575650113-WHERE.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172641_9.npz
between,mediapipe_landmarks/part_3_5271337915127323-BETWEEN.npz
fs,mediapipe_landmarks/part_6_W_video_3_w_aug_32.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_33.npz
stop,mediapipe_landmarks/part_11_stop_11.npz
between,mediapipe_landmarks/part_5_7497145973602382-BETWEEN.npz
sick,mediapipe_landmarks/part_2_2393498289810021-SICK.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_10.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_25.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_53.npz
alarm,mediapipe_landmarks/part_2_24806687466559918-ALARM.npz
left,mediapipe_landmarks/part_3_5254962115430386-LEFT.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_86.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_7.npz
call,mediapipe_landmarks/part_7_call_20241119_172635.npz
fingerspelling,mediapipe_landmarks/part_8_fingerspell_video_2.npz
near,mediapipe_landmarks/part_9_near_video_20.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_67.npz
when,mediapipe_landmarks/part_2_19039558672419843-WHEN.npz
behind,mediapipe_landmarks/part_3_3868802672540126-BEHIND.npz
under,mediapipe_landmarks/part_4_6547434876589397-UNDER.npz
fs,mediapipe_landmarks/part_8_g_6_g_aug_1.npz
